entrezgene_id,symbol,pathway,GO_ID
10859,LILRB1,Transcriptional Regulation,GO:0006355
135112,NCOA7,Transcriptional Regulation,GO:0006355
126626,GABPB2,Transcriptional Regulation,GO:0006355
121340,SP7,Transcriptional Regulation,GO:0006355
112770,C1orf85,Transcriptional Regulation,GO:0006355
26586,CKAP2,Transcriptional Regulation,GO:0006355
56938,ARNTL2,Transcriptional Regulation,GO:0006355
80034,CSRNP3,Transcriptional Regulation,GO:0006355
9663,LPIN2,Transcriptional Regulation,GO:0006355
9794,MAML1,Transcriptional Regulation,GO:0006355
7022,TFAP2C,Transcriptional Regulation,GO:0006355
8850,KAT2B,Transcriptional Regulation,GO:0006355
10521,DDX17,Transcriptional Regulation,GO:0006355
4762,NEUROG1,Transcriptional Regulation,GO:0006355
10987,COPS5,Transcriptional Regulation,GO:0006355
57591,MKL1,Transcriptional Regulation,GO:0006355
84327,ZBED3,Transcriptional Regulation,GO:0006355
55534,MAML3,Transcriptional Regulation,GO:0006355
10432,RBM14,Transcriptional Regulation,GO:0006355
64651,CSRNP1,Transcriptional Regulation,GO:0006355
8929,PHOX2B,Transcriptional Regulation,GO:0006355
4862,NPAS2,Transcriptional Regulation,GO:0006355
2034,EPAS1,Transcriptional Regulation,GO:0006355
140628,GATA5,Transcriptional Regulation,GO:0006355
64919,BCL11B,Transcriptional Regulation,GO:0006355
25937,WWTR1,Transcriptional Regulation,GO:0006355
53335,BCL11A,Transcriptional Regulation,GO:0006355
81566,CSRNP2,Transcriptional Regulation,GO:0006355
83881,MIXL1,Transcriptional Regulation,GO:0006355
219409,GSX1,Transcriptional Regulation,GO:0006355
388112,NANOG,Transcriptional Regulation,GO:0006355
84707,BEX1,Transcriptional Regulation,GO:0006355
55801,IL26,Transcriptional Regulation,GO:0006355
58490,RPRD1B,Transcriptional Regulation,GO:0006355
26574,AATF,Transcriptional Regulation,GO:0006355
51741,WWOX,Transcriptional Regulation,GO:0006355
29843,SENP1,Transcriptional Regulation,GO:0006355
29110,TBK1,Transcriptional Regulation,GO:0006355
26747,NUFIP1,Transcriptional Regulation,GO:0006355
28999,KLF15,Transcriptional Regulation,GO:0006355
54617,INO80,Transcriptional Regulation,GO:0006355
57496,MKL2,Transcriptional Regulation,GO:0006355
4646,MYO6,Transcriptional Regulation,GO:0006355
5325,PLAGL1,Transcriptional Regulation,GO:0006355
51637,C14orf166,Transcriptional Regulation,GO:0006355
29109,FHOD1,Transcriptional Regulation,GO:0006355
58495,OVOL2,Transcriptional Regulation,GO:0006355
1602,DACH1,Transcriptional Regulation,GO:0006355
25926,NOL11,Transcriptional Regulation,GO:0006355
8613,PPAP2B,Transcriptional Regulation,GO:0006355
4821,NKX2-2,Transcriptional Regulation,GO:0006355
7472,WNT2,Transcriptional Regulation,GO:0006355
3815,KIT,Transcriptional Regulation,GO:0006355
306,ANXA3,Transcriptional Regulation,GO:0006355
207,AKT1,Transcriptional Regulation,GO:0006355
5728,PTEN,Transcriptional Regulation,GO:0006355
4761,NEUROD2,Transcriptional Regulation,GO:0006355
6883,TAF12,Transcriptional Regulation,GO:0006355
4921,DDR2,Transcriptional Regulation,GO:0006355
137735,ABRA,Transcriptional Regulation,GO:0006355
133746,JMY,Transcriptional Regulation,GO:0006355
150372,NFAM1,Transcriptional Regulation,GO:0006355
63973,NEUROG2,Transcriptional Regulation,GO:0006355
28984,RGCC,Transcriptional Regulation,GO:0006355
50674,NEUROG3,Transcriptional Regulation,GO:0006355
8646,CHRD,Transcriptional Regulation,GO:0006355
7343,UBTF,Transcriptional Regulation,GO:0006355
5440,POLR2K,Transcriptional Regulation,GO:0006355
5441,POLR2L,Transcriptional Regulation,GO:0006355
79871,RPAP2,Transcriptional Regulation,GO:0006355
55197,RPRD1A,Transcriptional Regulation,GO:0006355
29101,SSU72,Transcriptional Regulation,GO:0006355
10622,POLR3G,Transcriptional Regulation,GO:0006355
7629,ZNF76,Transcriptional Regulation,GO:0006355
7702,ZNF143,Transcriptional Regulation,GO:0006355
10623,POLR3C,Transcriptional Regulation,GO:0006355
10621,POLR3F,Transcriptional Regulation,GO:0006355
373861,HILS1,Transcriptional Regulation,GO:0006355
23304,UBR2,Transcriptional Regulation,GO:0006355
23408,SIRT5,Transcriptional Regulation,GO:0006355
23409,SIRT4,Transcriptional Regulation,GO:0006355
25842,ASF1A,Transcriptional Regulation,GO:0006355
94031,HTRA3,Transcriptional Regulation,GO:0006355
375567,VWC2,Transcriptional Regulation,GO:0006355
168667,BMPER,Transcriptional Regulation,GO:0006355
23592,LEMD3,Transcriptional Regulation,GO:0006355
6656,SOX1,Transcriptional Regulation,GO:0006355
23316,CUX2,Transcriptional Regulation,GO:0006355
7748,ZNF195,Transcriptional Regulation,GO:0006355
10127,ZNF263,Transcriptional Regulation,GO:0006355
4968,OGG1,Transcriptional Regulation,GO:0006355
1613,DAPK3,Transcriptional Regulation,GO:0006355
7757,ZNF208,Transcriptional Regulation,GO:0006355
55806,HR,Transcriptional Regulation,GO:0006355
7756,ZNF207,Transcriptional Regulation,GO:0006355
7624,ZNF73,Transcriptional Regulation,GO:0006355
3992,FADS1,Transcriptional Regulation,GO:0006355
4010,LMX1B,Transcriptional Regulation,GO:0006355
8522,GAS7,Transcriptional Regulation,GO:0006355
5201,PFDN1,Transcriptional Regulation,GO:0006355
7289,TULP3,Transcriptional Regulation,GO:0006355
8819,SAP30,Transcriptional Regulation,GO:0006355
10772,SRSF10,Transcriptional Regulation,GO:0006355
6650,CAPN15,Transcriptional Regulation,GO:0006355
7542,ZFPL1,Transcriptional Regulation,GO:0006355
9406,ZRANB2,Transcriptional Regulation,GO:0006355
11143,KAT7,Transcriptional Regulation,GO:0006355
9232,PTTG1,Transcriptional Regulation,GO:0006355
25,ABL1,Transcriptional Regulation,GO:0006355
3481,IGF2,Transcriptional Regulation,GO:0006355
3151,HMGN2,Transcriptional Regulation,GO:0006355
3643,INSR,Transcriptional Regulation,GO:0006355
3233,HOXD4,Transcriptional Regulation,GO:0006355
3221,HOXC4,Transcriptional Regulation,GO:0006355
3217,HOXB7,Transcriptional Regulation,GO:0006355
6399,TRAPPC2,Transcriptional Regulation,GO:0006355
284459,HKR1,Transcriptional Regulation,GO:0006355
4610,MYCL,Transcriptional Regulation,GO:0006355
3234,HOXD8,Transcriptional Regulation,GO:0006355
7584,ZNF35,Transcriptional Regulation,GO:0006355
3211,HOXB1,Transcriptional Regulation,GO:0006355
7409,VAV1,Transcriptional Regulation,GO:0006355
7567,ZNF19,Transcriptional Regulation,GO:0006355
7570,ZNF22,Transcriptional Regulation,GO:0006355
7586,ZKSCAN1,Transcriptional Regulation,GO:0006355
7587,ZNF37A,Transcriptional Regulation,GO:0006355
7551,ZNF3,Transcriptional Regulation,GO:0006355
7554,ZNF8,Transcriptional Regulation,GO:0006355
3218,HOXB8,Transcriptional Regulation,GO:0006355
3219,HOXB9,Transcriptional Regulation,GO:0006355
3216,HOXB6,Transcriptional Regulation,GO:0006355
11016,ATF7,Transcriptional Regulation,GO:0006355
1051,CEBPB,Transcriptional Regulation,GO:0006355
984,CDK11B,Transcriptional Regulation,GO:0006355
867,CBL,Transcriptional Regulation,GO:0006355
4800,NFYA,Transcriptional Regulation,GO:0006355
5430,POLR2A,Transcriptional Regulation,GO:0006355
4801,NFYB,Transcriptional Regulation,GO:0006355
7593,MZF1,Transcriptional Regulation,GO:0006355
1382,CRABP2,Transcriptional Regulation,GO:0006355
5518,PPP2R1A,Transcriptional Regulation,GO:0006355
3224,HOXC8,Transcriptional Regulation,GO:0006355
3237,HOXD11,Transcriptional Regulation,GO:0006355
3097,HIVEP2,Transcriptional Regulation,GO:0006355
5013,OTX1,Transcriptional Regulation,GO:0006355
3238,HOXD12,Transcriptional Regulation,GO:0006355
3239,HOXD13,Transcriptional Regulation,GO:0006355
55553,SOX6,Transcriptional Regulation,GO:0006355
81931,ZNF93,Transcriptional Regulation,GO:0006355
196,AHR,Transcriptional Regulation,GO:0006355
91,ACVR1B,Transcriptional Regulation,GO:0006355
1811,SLC26A3,Transcriptional Regulation,GO:0006355
9619,ABCG1,Transcriptional Regulation,GO:0006355
546,ATRX,Transcriptional Regulation,GO:0006355
678,ZFP36L2,Transcriptional Regulation,GO:0006355
3094,HINT1,Transcriptional Regulation,GO:0006355
6878,TAF6,Transcriptional Regulation,GO:0006355
7718,ZNF165,Transcriptional Regulation,GO:0006355
3110,MNX1,Transcriptional Regulation,GO:0006355
7634,ZNF80,Transcriptional Regulation,GO:0006355
347344,ZNF81,Transcriptional Regulation,GO:0006355
55769,ZNF83,Transcriptional Regulation,GO:0006355
7637,ZNF84,Transcriptional Regulation,GO:0006355
7592,ZNF41,Transcriptional Regulation,GO:0006355
7626,ZNF75D,Transcriptional Regulation,GO:0006355
7690,ZNF131,Transcriptional Regulation,GO:0006355
7693,ZNF134,Transcriptional Regulation,GO:0006355
7694,ZNF135,Transcriptional Regulation,GO:0006355
7697,ZNF138,Transcriptional Regulation,GO:0006355
1827,RCAN1,Transcriptional Regulation,GO:0006355
4302,MLLT6,Transcriptional Regulation,GO:0006355
63977,PRDM15,Transcriptional Regulation,GO:0006355
9496,TBX4,Transcriptional Regulation,GO:0006355
694,BTG1,Transcriptional Regulation,GO:0006355
5515,PPP2CA,Transcriptional Regulation,GO:0006355
7332,UBE2L3,Transcriptional Regulation,GO:0006355
11281,POU6F2,Transcriptional Regulation,GO:0006355
23635,SSBP2,Transcriptional Regulation,GO:0006355
84324,SARNP,Transcriptional Regulation,GO:0006355
4303,FOXO4,Transcriptional Regulation,GO:0006355
3607,FOXK2,Transcriptional Regulation,GO:0006355
9088,MYT1,Transcriptional Regulation,GO:0006355
8227,AKAP17A,Transcriptional Regulation,GO:0006355
7596,ZNF45,Transcriptional Regulation,GO:0006355
8045,RASSF7,Transcriptional Regulation,GO:0006355
6128,RPL6,Transcriptional Regulation,GO:0006355
1390,CREM,Transcriptional Regulation,GO:0006355
51351,ZNF117,Transcriptional Regulation,GO:0006355
168374,ZNF92,Transcriptional Regulation,GO:0006355
7643,ZNF90,Transcriptional Regulation,GO:0006355
4853,NOTCH2,Transcriptional Regulation,GO:0006355
7644,ZNF91,Transcriptional Regulation,GO:0006355
5462,POU5F1B,Transcriptional Regulation,GO:0006355
7581,ZNF33A,Transcriptional Regulation,GO:0006355
7582,ZNF33B,Transcriptional Regulation,GO:0006355
677,ZFP36L1,Transcriptional Regulation,GO:0006355
2202,EFEMP1,Transcriptional Regulation,GO:0006355
4774,NFIA,Transcriptional Regulation,GO:0006355
1107,CHD3,Transcriptional Regulation,GO:0006355
1993,ELAVL2,Transcriptional Regulation,GO:0006355
2300,FOXL1,Transcriptional Regulation,GO:0006355
7799,PRDM2,Transcriptional Regulation,GO:0006355
7710,ZNF154,Transcriptional Regulation,GO:0006355
11262,SP140,Transcriptional Regulation,GO:0006355
2967,GTF2H3,Transcriptional Regulation,GO:0006355
4802,NFYC,Transcriptional Regulation,GO:0006355
7706,TRIM25,Transcriptional Regulation,GO:0006355
6596,HLTF,Transcriptional Regulation,GO:0006355
2636,GBX1,Transcriptional Regulation,GO:0006355
169841,ZNF169,Transcriptional Regulation,GO:0006355
7705,ZNF146,Transcriptional Regulation,GO:0006355
8463,TEAD2,Transcriptional Regulation,GO:0006355
10499,NCOA2,Transcriptional Regulation,GO:0006355
6895,TARBP2,Transcriptional Regulation,GO:0006355
9326,ZNHIT3,Transcriptional Regulation,GO:0006355
221037,JMJD1C,Transcriptional Regulation,GO:0006355
399,RHOH,Transcriptional Regulation,GO:0006355
6757,SSX2,Transcriptional Regulation,GO:0006355
7741,ZSCAN26,Transcriptional Regulation,GO:0006355
80298,MTERFD3,Transcriptional Regulation,GO:0006355
256297,PTF1A,Transcriptional Regulation,GO:0006355
10260,DENND4A,Transcriptional Regulation,GO:0006355
10498,CARM1,Transcriptional Regulation,GO:0006355
10346,TRIM22,Transcriptional Regulation,GO:0006355
8216,LZTR1,Transcriptional Regulation,GO:0006355
3547,IGSF1,Transcriptional Regulation,GO:0006355
51008,ASCC1,Transcriptional Regulation,GO:0006355
158800,RHOXF1,Transcriptional Regulation,GO:0006355
389692,MAFA,Transcriptional Regulation,GO:0006355
84181,CHD6,Transcriptional Regulation,GO:0006355
9392,TGFBRAP1,Transcriptional Regulation,GO:0006355
493913,TAF4B,Transcriptional Regulation,GO:0006355
323,APBB2,Transcriptional Regulation,GO:0006355
1748,DLX4,Transcriptional Regulation,GO:0006355
8975,USP13,Transcriptional Regulation,GO:0006355
84916,CIRH1A,Transcriptional Regulation,GO:0006355
10782,ZNF274,Transcriptional Regulation,GO:0006355
55502,HES6,Transcriptional Regulation,GO:0006355
162998,OR7D2,Transcriptional Regulation,GO:0006355
26292,MYCBP,Transcriptional Regulation,GO:0006355
988,CDC5L,Transcriptional Regulation,GO:0006355
1831,TSC22D3,Transcriptional Regulation,GO:0006355
7738,ZNF184,Transcriptional Regulation,GO:0006355
51450,PRRX2,Transcriptional Regulation,GO:0006355
1820,ARID3A,Transcriptional Regulation,GO:0006355
51442,VGLL1,Transcriptional Regulation,GO:0006355
10514,MYBBP1A,Transcriptional Regulation,GO:0006355
7549,ZNF2,Transcriptional Regulation,GO:0006355
83482,SCRT1,Transcriptional Regulation,GO:0006355
51593,SRRT,Transcriptional Regulation,GO:0006355
91074,ANKRD30A,Transcriptional Regulation,GO:0006355
84504,NKX6-2,Transcriptional Regulation,GO:0006355
57109,REXO4,Transcriptional Regulation,GO:0006355
10902,BRD8,Transcriptional Regulation,GO:0006355
23509,POFUT1,Transcriptional Regulation,GO:0006355
64428,NARFL,Transcriptional Regulation,GO:0006355
55893,ZNF395,Transcriptional Regulation,GO:0006355
56033,BARX1,Transcriptional Regulation,GO:0006355
90338,ZNF160,Transcriptional Regulation,GO:0006355
1952,CELSR2,Transcriptional Regulation,GO:0006355
8521,GCM1,Transcriptional Regulation,GO:0006355
10363,HMG20A,Transcriptional Regulation,GO:0006355
56924,PAK6,Transcriptional Regulation,GO:0006355
55422,ZNF331,Transcriptional Regulation,GO:0006355
58491,ZNF71,Transcriptional Regulation,GO:0006355
56731,SLC2A4RG,Transcriptional Regulation,GO:0006355
56995,TULP4,Transcriptional Regulation,GO:0006355
11177,BAZ1A,Transcriptional Regulation,GO:0006355
11179,ZNF277,Transcriptional Regulation,GO:0006355
51022,GLRX2,Transcriptional Regulation,GO:0006355
55145,THAP1,Transcriptional Regulation,GO:0006355
23619,ZIM2,Transcriptional Regulation,GO:0006355
56832,IFNK,Transcriptional Regulation,GO:0006355
10362,HMG20B,Transcriptional Regulation,GO:0006355
55636,CHD7,Transcriptional Regulation,GO:0006355
51701,NLK,Transcriptional Regulation,GO:0006355
9070,ASH2L,Transcriptional Regulation,GO:0006355
7621,ZNF70,Transcriptional Regulation,GO:0006355
7620,ZNF69,Transcriptional Regulation,GO:0006355
7988,ZNF212,Transcriptional Regulation,GO:0006355
9337,CNOT8,Transcriptional Regulation,GO:0006355
6942,TCF20,Transcriptional Regulation,GO:0006355
9569,GTF2IRD1,Transcriptional Regulation,GO:0006355
29994,BAZ2B,Transcriptional Regulation,GO:0006355
25819,CCRN4L,Transcriptional Regulation,GO:0006355
7776,ZNF236,Transcriptional Regulation,GO:0006355
10732,TCFL5,Transcriptional Regulation,GO:0006355
7762,ZNF215,Transcriptional Regulation,GO:0006355
7761,ZNF214,Transcriptional Regulation,GO:0006355
9439,MED23,Transcriptional Regulation,GO:0006355
3299,HSF4,Transcriptional Regulation,GO:0006355
23439,ATP1B4,Transcriptional Regulation,GO:0006355
10450,PPIE,Transcriptional Regulation,GO:0006355
728642,CDK11A,Transcriptional Regulation,GO:0006355
9988,DMTF1,Transcriptional Regulation,GO:0006355
11178,LZTS1,Transcriptional Regulation,GO:0006355
23660,ZKSCAN5,Transcriptional Regulation,GO:0006355
113835,ZNF257,Transcriptional Regulation,GO:0006355
22921,MSRB2,Transcriptional Regulation,GO:0006355
6297,SALL2,Transcriptional Regulation,GO:0006355
9500,MAGED1,Transcriptional Regulation,GO:0006355
11166,SOX21,Transcriptional Regulation,GO:0006355
7539,ZFP37,Transcriptional Regulation,GO:0006355
79800,CARF,Transcriptional Regulation,GO:0006355
4734,NEDD4,Transcriptional Regulation,GO:0006355
339,APOBEC1,Transcriptional Regulation,GO:0006355
57379,AICDA,Transcriptional Regulation,GO:0006355
649137,ZSCAN5C,Transcriptional Regulation,GO:0006355
342933,ZSCAN5B,Transcriptional Regulation,GO:0006355
57336,ZNF287,Transcriptional Regulation,GO:0006355
10284,SAP18,Transcriptional Regulation,GO:0006355
1105,CHD1,Transcriptional Regulation,GO:0006355
1106,CHD2,Transcriptional Regulation,GO:0006355
2928,GSC2,Transcriptional Regulation,GO:0006355
9443,MED7,Transcriptional Regulation,GO:0006355
5885,RAD21,Transcriptional Regulation,GO:0006355
8467,SMARCA5,Transcriptional Regulation,GO:0006355
6940,ZNF354A,Transcriptional Regulation,GO:0006355
9095,TBX19,Transcriptional Regulation,GO:0006355
347853,TBX10,Transcriptional Regulation,GO:0006355
8804,CREG1,Transcriptional Regulation,GO:0006355
8609,KLF7,Transcriptional Regulation,GO:0006355
9391,CIAO1,Transcriptional Regulation,GO:0006355
51412,ACTL6B,Transcriptional Regulation,GO:0006355
11063,SOX30,Transcriptional Regulation,GO:0006355
8518,IKBKAP,Transcriptional Regulation,GO:0006355
9441,MED26,Transcriptional Regulation,GO:0006355
86,ACTL6A,Transcriptional Regulation,GO:0006355
6648,SOD2,Transcriptional Regulation,GO:0006355
4613,MYCN,Transcriptional Regulation,GO:0006355
3223,HOXC6,Transcriptional Regulation,GO:0006355
5573,PRKAR1A,Transcriptional Regulation,GO:0006355
4617,MYF5,Transcriptional Regulation,GO:0006355
8061,FOSL1,Transcriptional Regulation,GO:0006355
2355,FOSL2,Transcriptional Regulation,GO:0006355
7566,ZNF18,Transcriptional Regulation,GO:0006355
3727,JUND,Transcriptional Regulation,GO:0006355
6046,BRD2,Transcriptional Regulation,GO:0006355
7913,DEK,Transcriptional Regulation,GO:0006355
6932,TCF7,Transcriptional Regulation,GO:0006355
1523,CUX1,Transcriptional Regulation,GO:0006355
8896,BUD31,Transcriptional Regulation,GO:0006355
6778,STAT6,Transcriptional Regulation,GO:0006355
6776,STAT5A,Transcriptional Regulation,GO:0006355
7294,TXK,Transcriptional Regulation,GO:0006355
1398,CRK,Transcriptional Regulation,GO:0006355
6773,STAT2,Transcriptional Regulation,GO:0006355
10923,SUB1,Transcriptional Regulation,GO:0006355
7290,HIRA,Transcriptional Regulation,GO:0006355
6663,SOX10,Transcriptional Regulation,GO:0006355
51282,SCAND1,Transcriptional Regulation,GO:0006355
3222,HOXC5,Transcriptional Regulation,GO:0006355
7073,TIAL1,Transcriptional Regulation,GO:0006355
6689,SPIB,Transcriptional Regulation,GO:0006355
6668,SP2,Transcriptional Regulation,GO:0006355
6671,SP4,Transcriptional Regulation,GO:0006355
7008,TEF,Transcriptional Regulation,GO:0006355
7024,TFCP2,Transcriptional Regulation,GO:0006355
6939,TCF15,Transcriptional Regulation,GO:0006355
6894,TARBP1,Transcriptional Regulation,GO:0006355
817,CAMK2D,Transcriptional Regulation,GO:0006355
687,KLF9,Transcriptional Regulation,GO:0006355
7716,VEZF1,Transcriptional Regulation,GO:0006355
6924,TCEB3,Transcriptional Regulation,GO:0006355
3174,HNF4G,Transcriptional Regulation,GO:0006355
1108,CHD4,Transcriptional Regulation,GO:0006355
4661,MTF1,Transcriptional Regulation,GO:0006355
8019,BRD3,Transcriptional Regulation,GO:0006355
6921,TCEB1,Transcriptional Regulation,GO:0006355
7004,TEAD4,Transcriptional Regulation,GO:0006355
5585,PKN1,Transcriptional Regulation,GO:0006355
4899,NRF1,Transcriptional Regulation,GO:0006355
128209,KLF17,Transcriptional Regulation,GO:0006355
342357,ZKSCAN2,Transcriptional Regulation,GO:0006355
5324,PLAG1,Transcriptional Regulation,GO:0006355
55250,ELP2,Transcriptional Regulation,GO:0006355
54989,ZNF770,Transcriptional Regulation,GO:0006355
9442,MED27,Transcriptional Regulation,GO:0006355
121549,ASCL4,Transcriptional Regulation,GO:0006355
10847,SRCAP,Transcriptional Regulation,GO:0006355
195828,ZNF367,Transcriptional Regulation,GO:0006355
79809,TTC21B,Transcriptional Regulation,GO:0006355
146050,ZSCAN29,Transcriptional Regulation,GO:0006355
55311,ZNF444,Transcriptional Regulation,GO:0006355
284312,ZSCAN1,Transcriptional Regulation,GO:0006355
65982,ZSCAN18,Transcriptional Regulation,GO:0006355
